1132
0 35.665507 139.768605
1 35.632792 139.714814
2 35.835988 139.795952
3 35.707479 139.561601
4 35.669168 139.746222
5 35.669495 139.494319
6 35.690023 139.707092
7 35.731373 139.503354
8 35.803428 139.732400
9 35.578414 139.699860
10 35.562830 139.568453
11 35.644420 139.566268
12 35.532733 139.696805
13 35.722225 139.751939
14 35.702890 139.652301
15 35.673292 139.483433
16 35.712066 139.765234
17 35.690315 139.695958
18 35.667403 139.762471
19 35.534813 139.587007
20 35.669418 139.632600
21 35.614571 139.571879
22 35.600583 139.548812
23 35.583367 139.641745
24 35.693300 139.692010
25 35.642574 139.750073
26 35.695677 139.819905
27 35.690470 139.771056
28 35.654746 139.717818
29 35.554154 139.645416
30 35.736288 139.576521
31 35.621748 139.739348
32 35.562374 139.569730
33 35.681527 139.718027
34 35.602436 139.734743
35 35.691912 139.702975
36 35.674949 139.764397
37 35.698318 139.763491
38 35.544204 139.642003
39 35.698963 139.647464
40 35.633859 139.715923
41 35.658560 139.589148
42 35.759174 139.713928
43 35.681048 139.709530
44 35.700865 139.763953
45 35.640995 139.599471
46 35.618784 139.703096
47 35.702836 139.653871
48 35.724995 139.714630
49 35.763705 139.494677
50 35.678076 139.567769
51 35.669221 139.746351
52 35.704334 139.767890
53 35.696950 139.766753
54 35.617221 139.723606
55 35.629154 139.741985
56 35.656876 139.704217
57 35.689370 139.569325
58 35.718538 139.752080
59 35.701936 139.695891
60 35.721926 139.706214
61 35.700184 139.761209
62 35.731518 139.546961
63 35.665807 139.753148
64 35.650623 139.557352
65 35.607049 139.683891
66 35.662574 139.730359
67 35.704936 139.584823
68 35.798932 139.740204
69 35.602131 139.740045
70 35.743016 139.779324
71 35.683828 139.689775
72 35.701797 139.562927
73 35.705597 139.666213
74 35.749532 139.691221
75 35.572471 139.704064
76 35.804345 139.804373
77 35.700558 139.776896
78 35.705442 139.618193
79 35.769953 139.661115
80 35.678270 139.705560
81 35.615567 139.541802
82 35.643888 139.699646
83 35.565340 139.714540
84 35.607443 139.736470
85 35.700973 139.740935
86 35.599764 139.716223
87 35.707816 139.619283
88 35.691039 139.736241
89 35.568770 139.548461
90 35.697325 139.772551
91 35.578203 139.572953
92 35.850111 139.671992
93 35.697652 139.826510
94 35.648948 139.802953
95 35.685292 139.546360
96 35.717103 139.816115
97 35.669005 139.602316
98 35.586626 139.629911
99 35.700859 139.708189
100 35.607477 139.666079
101 35.700750 139.708013
102 35.575901 139.597275
103 35.811165 139.678842
104 35.586632 139.629954
105 35.670093 139.763349
106 35.643580 139.608702
107 35.732175 139.641266
108 35.720803 139.758754
109 35.705233 139.620480
110 35.829940 139.799559
111 35.701306 139.809438
112 35.581317 139.662982
113 35.672873 139.832590
114 35.609563 139.718237
115 35.560690 139.567830
116 35.802184 139.720457
117 35.718314 139.857202
118 35.578665 139.734924
119 35.660195 139.696864
120 35.700374 139.747848
121 35.634152 139.716805
122 35.707479 139.759515
123 35.737221 139.719100
124 35.583386 139.641680
125 35.725384 139.731436
126 35.706035 139.685703
127 35.705057 139.649880
128 35.655779 139.893916
129 35.860283 139.716139
130 35.673465 139.769531
131 35.703312 139.742448
132 35.621416 139.682472
133 35.761699 139.674101
134 35.677582 139.591475
135 35.703174 139.598749
136 35.634209 139.715946
137 35.671435 139.894023
138 35.729537 139.713753
139 35.729609 139.686753
140 35.688618 139.713963
141 35.696465 139.814316
142 35.579054 139.657989
143 35.700601 139.763344
144 35.730001 139.713384
145 35.616724 139.707420
146 35.685588 139.699981
147 35.692130 139.763721
148 35.706227 139.618327
149 35.618097 139.718814
150 35.678466 139.635690
151 35.752166 139.858074
152 35.669611 139.773397
153 35.783905 139.711322
154 35.580542 139.658852
155 35.614655 139.717936
156 35.704436 139.699461
157 35.763589 139.677534
158 35.703972 139.664287
159 35.703487 139.580268
160 35.753823 139.629059
161 35.586375 139.726951
162 35.672450 139.596040
163 35.657288 139.701781
164 35.681261 139.803794
165 35.725485 139.775780
166 35.525555 139.633452
167 35.603764 139.614981
168 35.665823 139.713180
169 35.625794 139.776220
170 35.824841 139.760568
171 35.571593 139.594409
172 35.522024 139.629900
173 35.585548 139.726403
174 35.645571 139.608832
175 35.699542 139.769194
176 35.712537 139.779648
177 35.811855 139.685591
178 35.659400 139.610590
179 35.657689 139.690761
180 35.707115 139.478778
181 35.672529 139.768041
182 35.774480 139.500237
183 35.657816 139.698751
184 35.702548 139.813980
185 35.724157 139.614986
186 35.733985 139.741958
187 35.742071 139.615084
188 35.644985 139.647168
189 35.729922 139.747542
190 35.722865 139.497320
191 35.659563 139.543748
192 35.667325 139.777186
193 35.709479 139.728477
194 35.682342 139.772674
195 35.744531 139.728611
196 35.694609 139.794049
197 35.697757 139.708577
198 35.607605 139.686272
199 35.738283 139.760308
200 35.681370 139.772208
201 35.728829 139.706097
202 35.637154 139.588396
203 35.573521 139.704075
204 35.671245 139.764553
205 35.658998 139.573058
206 35.609815 139.748635
207 35.737718 139.807194
208 35.568312 139.656744
209 35.743144 139.696380
210 35.698362 139.772283
211 35.652192 139.542198
212 35.520735 139.672451
213 35.618855 139.675303
214 35.701328 139.544620
215 35.802828 139.744889
216 35.748331 139.765435
217 35.707980 139.614387
218 35.775129 139.789190
219 35.665955 139.731326
220 35.748633 139.634570
221 35.783150 139.765395
222 35.698794 139.772121
223 35.673855 139.738800
224 35.633226 139.644758
225 35.658225 139.703002
226 35.698561 139.672971
227 35.546718 139.569862
228 35.750060 139.586004
229 35.691766 139.500082
230 35.746077 139.774051
231 35.621486 139.705335
232 35.699347 139.744753
233 35.683808 139.673065
234 35.857020 139.651752
235 35.615682 139.625343
236 35.664854 139.896546
237 35.691073 139.701546
238 35.678575 139.762640
239 35.685178 139.733219
240 35.554099 139.578928
241 35.691059 139.837644
242 35.638053 139.626200
243 35.687960 139.670773
244 35.680257 139.768405
245 35.648157 139.710192
246 35.552395 139.740362
247 35.672794 139.794466
248 35.657793 139.697299
249 35.641309 139.551453
250 35.656619 139.591370
251 35.705157 139.618188
252 35.670842 139.479461
253 35.707874 139.775971
254 35.657935 139.611838
255 35.734808 139.877887
256 35.669345 139.621833
257 35.663599 139.751254
258 35.564655 139.692451
259 35.585170 139.697596
260 35.675389 139.668151
261 35.659105 139.699914
262 35.712327 139.776124
263 35.688971 139.699979
264 35.691043 139.701118
265 35.690478 139.845816
266 35.585939 139.631188
267 35.709896 139.774447
268 35.709413 139.773054
269 35.690599 139.704403
270 35.701708 139.716260
271 35.606187 139.734893
272 35.720328 139.694204
273 35.683527 139.769124
274 35.760149 139.532830
275 35.687252 139.623520
276 35.664828 139.603535
277 35.614643 139.627967
278 35.786953 139.658037
279 35.679596 139.685924
280 35.674964 139.764333
281 35.750283 139.749178
282 35.709886 139.779379
283 35.701272 139.740636
284 35.691504 139.796147
285 35.685407 139.671491
286 35.702518 139.505847
287 35.649557 139.557679
288 35.723762 139.712651
289 35.682844 139.737740
290 35.564934 139.711030
291 35.683952 139.682725
292 35.702614 139.667081
293 35.685073 139.729141
294 35.669609 139.618732
295 35.559947 139.640344
296 35.705839 139.650886
297 35.580234 139.641573
298 35.575248 139.658470
299 35.559341 139.550856
300 35.707738 139.561436
301 35.578121 139.558897
302 35.691042 139.692780
303 35.770353 139.841276
304 35.692333 139.721629
305 35.669087 139.649120
306 35.666100 139.519726
307 35.703102 139.739930
308 35.573926 139.718509
309 35.698562 139.765715
310 35.682416 139.797893
311 35.649721 139.541785
312 35.677480 139.709900
313 35.561271 139.675597
314 35.710536 139.704348
315 35.705947 139.565345
316 35.664592 139.638162
317 35.773496 139.722774
318 35.709660 139.730588
319 35.708893 139.774372
320 35.579945 139.662363
321 35.654339 139.742453
322 35.826253 139.653397
323 35.696104 139.752328
324 35.727754 139.813900
325 35.724323 139.784683
326 35.804171 139.804416
327 35.621025 139.719111
328 35.761470 139.705784
329 35.586487 139.725879
330 35.605690 139.693565
331 35.669094 139.603806
332 35.617234 139.660134
333 35.826745 139.798042
334 35.620021 139.702851
335 35.698202 139.824432
336 35.662635 139.667264
337 35.625624 139.714503
338 35.695400 139.756029
339 35.690699 139.668288
340 35.586353 139.727495
341 35.545705 139.575710
342 35.701115 139.764590
343 35.821802 139.677167
344 35.681387 139.598669
345 35.529484 139.678393
346 35.649389 139.541701
347 35.641694 139.605263
348 35.694387 139.826171
349 35.689801 139.697662
350 35.578622 139.736749
351 35.560178 139.558629
352 35.807488 139.714178
353 35.666468 139.704001
354 35.700505 139.764292
355 35.660944 139.753121
356 35.565046 139.639846
357 35.704078 139.649509
358 35.567647 139.552513
359 35.686809 139.797631
360 35.649189 139.711606
361 35.669247 139.703254
362 35.667386 139.601903
363 35.815999 139.669839
364 35.704380 139.717130
365 35.579227 139.718831
366 35.576562 139.655549
367 35.708653 139.614209
368 35.809612 139.702603
369 35.690317 139.653378
370 35.715441 139.487127
371 35.617937 139.643193
372 35.666737 139.601161
373 35.667310 139.602042
374 35.674572 139.604001
375 35.523992 139.675578
376 35.730476 139.713805
377 35.612075 139.628640
378 35.671431 139.741564
379 35.665141 139.772196
380 35.666209 139.731272
381 35.702003 139.636814
382 35.662401 139.732429
383 35.750155 139.713015
384 35.575748 139.652112
385 35.608340 139.703559
386 35.663705 139.693509
387 35.586121 139.727510
388 35.697976 139.703817
389 35.670780 139.816447
390 35.701771 139.747028
391 35.680188 139.779983
392 35.825450 139.684473
393 35.550447 139.714881
394 35.695408 139.755921
395 35.699843 139.794325
396 35.657051 139.754654
397 35.662012 139.730863
398 35.700455 139.524398
399 35.686271 139.775699
400 35.653879 139.736567
401 35.569739 139.710133
402 35.574169 139.653355
403 35.861185 139.644763
404 35.702339 139.770606
405 35.690151 139.833946
406 35.698521 139.765424
407 35.725049 139.885172
408 35.558807 139.552078
409 35.706337 139.773297
410 35.718513 139.669952
411 35.724679 139.874409
412 35.620269 139.569449
413 35.709744 139.811676
414 35.731887 139.581751
415 35.535835 139.667837
416 35.706643 139.638865
417 35.723577 139.625329
418 35.633198 139.611576
419 35.833158 139.706783
420 35.755396 139.708947
421 35.691434 139.701691
422 35.669200 139.600922
423 35.707980 139.665672
424 35.659064 139.697148
425 35.612101 139.611222
426 35.526177 139.717225
427 35.688150 139.693437
428 35.691636 139.826190
429 35.630338 139.639936
430 35.638662 139.672808
431 35.661725 139.698050
432 35.698103 139.764197
433 35.709084 139.665987
434 35.565170 139.640107
435 35.535075 139.690537
436 35.701852 139.762405
437 35.618645 139.622236
438 35.648523 139.803486
439 35.674816 139.764801
440 35.630417 139.551224
441 35.595620 139.739035
442 35.755149 139.688696
443 35.674374 139.763507
444 35.692128 139.703160
445 35.666423 139.710640
446 35.530003 139.643156
447 35.576935 139.652517
448 35.695474 139.815783
449 35.710091 139.811307
450 35.697587 139.742208
451 35.732447 139.758477
452 35.665264 139.834735
453 35.804971 139.698029
454 35.668875 139.664997
455 35.705242 139.621629
456 35.733863 139.695185
457 35.656769 139.717905
458 35.672939 139.776268
459 35.669747 139.819085
460 35.677243 139.675935
461 35.647070 139.721847
462 35.620396 139.624085
463 35.700202 139.769414
464 35.825600 139.576694
465 35.534891 139.747283
